1068892	1
1069038	1
1069074	1
1069166	1
1069226	1
1069244	1
1069320	1
1069347	1
1069392	1
1069404	1
1069529	1
1069564	1
1069628	1
1069652	1
1069787	1
1069863	1
1070128	1
1070202	1
1070295	1
1070335	1
1070378	1
1070409	1
1070411	1
1070460	2
1070524	1
1070615	1
1070666	1
1070770	1
1070859	1
1070932	1
1070961	1
1071122	1
1071163	1
1071231	1
1071285	1
1071336	1
1071391	1
1071400	1
1071461	1
1071556	1
1071583	1
1071602	1
1072007	1
1072054	1
1072105	1
1072129	1
1072137	1
1072198	1
1072255	1
1072304	1
1072331	1
1072357	1
1072362	1
1072450	1
1072494	1
1072502	1
1072527	1
1072530	1
1072549	1
1072584	1
1072595	1
1072625	1
1072656	1
1072697	1
1072728	1
1072734	1
1072752	1
1072767	1
1072858	1
1072861	1
1072889	1
1072959	1
1073008	1
1073156	1
1073174	1
1073300	1
1073332	1
1073393	1
1073407	1
1073501	1
1073545	1
1073605	1
1073641	1
1073751	1
1073784	1
1073831	2
1073840	1
1073879	1
1073972	1
1074028	1
1074045	1
1074052	1
1074067	1
1074080	1
1074099	1
1074179	1
1074246	1
1074254	1
1074263	1
1074281	1
1074373	1
1074433	1
1074465	1
1074515	1
1074521	1
1074636	1
1074648	1
1074789	1
1074809	1
1074856	1
1074905	1
1074970	1
1075000	1
1075026	1
1075032	1
1075061	1
1075234	1
1075343	1
1075350	1
1075412	1
1075441	1
1075464	1
1075547	1
1075592	1
1075681	1
1075690	1
1075709	1
1075742	1
1075756	1
1075869	1
1075904	1
1075957	1
1075979	1
1076083	1
1076143	1
1076217	1
1076226	1
1076258	1
1076333	1
1076485	1
1076541	1
1076601	1
1076634	1
1076645	1
1076667	1
1076680	1
1076703	1
1076724	1
1076748	1
1076769	1
1076787	1
1076854	1
1076863	1
1076951	1
1076973	1
1076995	1
1077047	1
1077092	2
1077148	1
1077155	1
1077253	1
1077264	1
1077270	1
1077309	1
1077311	1
1077325	2
1077401	1
1077696	1
1077743	1
1077777	1
1077978	1
1078048	1
1078069	1
1078072	1
1078106	1
1078211	1
1078283	1
1078402	1
1078451	1
1078473	1
1078495	1
1078585	1
1078626	1
1078707	1
1078813	1
1078876	1
1078880	1
1079016	1
1079301	1
1079313	1
1079376	1
1079403	1
1079436	1
1079448	1
1079522	1
1079554	1
1079659	1
1079665	1
1079762	1
1079779	1
1079785	1
1079796	1
1079805	1
1079829	1
1079864	1
1079898	1
1080050	1
1080138	1
1080174	1
1080206	1
1080214	1
1080220	1
1080292	1
1080332	1
1080463	1
1080481	1
1080501	1
1080528	1
1080664	1
1080686	1
1080698	1
1080784	1
1080795	1
1080910	1
1080924	1
1080948	1
1081051	1
1081068	1
1081144	1
1081193	1
1081221	1
1081277	1
1081294	1
1081334	1
1081352	1
1081376	1
1081424	1
1081507	1
1081519	1
1081535	1
1081606	1
1081647	1
1081704	1
1081718	1
1081731	1
1081870	1
1081886	1
1081997	1
1082149	2
1082195	1
1082339	1
1082350	1
1082441	1
1082453	1
1082559	1
1082565	1
1082635	1
1082756	1
1082774	1
1082872	1
1082979	2
1083012	2
1083037	1
1083163	1
1083178	1
1083204	2
1083240	1
1083296	2
1083387	1
1083475	1
1083538	1
1083542	1
1083649	1
1083668	2
1083695	1
1083733	1
1083759	1
1083765	1
1083913	1
1084011	1
1084042	1
1084143	1
1084293	1
1084496	1
1084505	1
1084541	1
1084553	1
1084628	1
1084652	1
1084667	1
1084703	1
1084724	1
1084755	1
1084819	1
1084881	1
1084930	1
1084951	1
1085010	1
1085055	1
1085069	1
1085087	1
1085192	1
1085211	1
1085225	1
1085238	1
1085337	1
1085341	1
1085596	1
1085600	1
1085626	1
1085632	1
1085658	1
1085801	1
1085867	1
1085876	1
1085908	1
1085977	1
1085982	1
1086078	1
1086137	1
1086198	1
1086224	2
1086362	1
1086443	1
1086450	1
1086697	1
1086752	1
1086780	1
1086826	1
1086914	1
1086965	1
1087018	1
1087227	1
1087335	2
1087474	1
1087524	1
1087621	1
1087666	1
1087677	1
1087764	1
1087770	1
1087871	1
1088118	1
1088263	1
1088290	1
1088327	1
1088384	1
1088488	1
1088648	1
1088744	1
1088809	1
1088825	1
1088897	1
1088986	1
1089047	1
1089071	1
1089103	1
1089136	1
1089155	1
1089229	1
1089241	1
1089311	1
1089338	1
1089342	1
1089428	1
1089467	1
1089476	1
1089480	1
1089544	1
1089618	1
1089623	1
1089708	1
1089766	1
1089849	1
1089907	1
1089919	1
1090190	1
1090223	1
1090240	1
1090262	1
1090285	1
1090303	1
1090336	1
1090417	1
1090458	1
1090489	1
1090493	1
1090511	1
1090560	1
1090616	1
1090630	1
1090649	1
1090651	1
1090668	1
1090765	1
1090788	1
1090850	1
1090913	1
1090967	1
1090999	1
1091071	1
1091088	1
1091172	1
1091205	1
1091338	1
1091517	1
1091526	1
1091544	1
1091558	1
1091593	1
1091679	1
1091696	1
1091721	1
1091766	1
1091849	1
1091873	1
1091884	1
1091963	1
1092055	1
1092072	1
1092091	1
1092120	1
1092147	1
1092188	1
1092192	1
1092274	1
1092341	1
1092402	1
1092427	1
1092430	1
1092468	1
1092531	1
1092557	1
1092562	1
1092644	1
1092689	1
1092735	1
1092763	1
1092778	1
1092781	1
1092790	1
1092852	1
1092867	1
1092908	1
1093002	1
1093084	1
1093175	1
1093215	1
1093266	1
1093277	1
1093345	1
1093352	1
1093472	1
1093647	1
1093665	1
1093688	1
1093692	1
1093704	1
1093796	1
1093829	1
1093853	1
1093911	1
1094078	1
1094170	1
1094323	1
1094396	1
1094450	1
1094466	1
1094494	1
1094502	1
1094568	1
1094656	1
1094728	1
1094776	1
1094799	1
1094858	1
1094893	1
1094947	2
1094988	1
1095123	1
1095219	1
1095330	1
1095349	1
1095492	1
1095543	1
1095566	1
1095636	1
1095789	1
1095809	1
1095838	1
1095953	1
1096000	1
1096044	1
1096102	1
1096149	1
1096228	1
1096453	1
1096506	1
1096514	1
1096646	1
1096690	2
1096756	1
1096760	1
1096836	1
1096891	1
1096904	1
1096918	1
1096940	1
1097039	1
1097050	1
1097142	1
1097174	1
